,edit_history_tweet_ids,id,tweet,sentiment
55,['1599343953580822528'],1599343953580822528,"The best way to look at #ChatGPT and its like, from my perspective, is: as a new type of search engine. Cause that's effectively what it is: A system that has memorized the internet, and can regurgitate it to you (in a re-polished form) as requested.",86.25
56,['1599343751016521728'],1599343751016521728,It’s a fractal! #chatGPT https://t.co/47cNl62Ppd,0.0
57,['1599343571231858689'],1599343571231858688,"It’s by now obvious that #chatGPT will dramatically increase the BS seen in resumes, marketing articles, product descriptions…etc.

Very plausible, well articulated BS. 

It’s reasoning by “mixing” all the content in the training dataset that’s relevant to the query.",56.879999999999995
58,['1599343502155952128'],1599343502155952128,"I'm now super thirsty to learn and explore.

I'm never going to be the giant who creates these things, but I want to build upon their work.

Who should I follow?
What should I read?
What should I explore?

#AI #ML #chatgpt #code",61.11
59,['1599343478634606595'],1599343478634606592,#ChatGPT It’s time you start making lots of profit from trades without loses. Learn how to trade Binance futures and get free signals from this telegram channel https://t.co/EwPjuCIH6D,79.99000000000001
60,['1599343105685454849'],1599343105685454848,"@dileeplearning Me: What day is it today, answer in German?

#ChatGPT: Heute ist Montag.

Me: If two days ago it was Friday, what day is it today? [answer in German]

ChatGPT: Heute ist Sonntag.",0.0
61,['1599343048647135232'],1599343048647135232,"I'm having a little bit too much fun with #ChatGPT, it's actually rather insane if you really think about it.",15.310000000000002
62,['1599342640079998976'],1599342640079998976,@aron_brand I have the hypothesis (which may be wrong) that #ChatGPT is actually running interpreters and VM under the hood. I'm doing experiments to check it and the results seem consistent (at least for GCC/clang/Linux prompts). Is the architecture of the system public somewhere?,-47.67
63,['1599342484030881793'],1599342484030881792,"Looks like AI just said “Hello World” through ChatGPT. The next few advancements would highly impact society and define its roadmap with humanity. Can’t wait to see where this goes!
#ChatGPT #OpenAI #AGI",41.99
64,['1599341859960422400'],1599341859960422400,"@dileeplearning Based on how it responded when I asked a similar thing for German, I'm guessing that is a translation of the question rather than the answer, and even if it were *an* answer, it would more likely than not be the case that #ChatGPT was confidently wrong.

It can be primed, though.",0.0
65,['1599341798157332480'],1599341798157332480,After #chatgpt “my” tweets and YT video descriptions will look more refined.,0.0
66,['1599341745799823362'],1599341745799823360,"Will #ChatGPT (and its successor) replace #Google search?

#OpenAI #DeepMind #AI #GenerativeAI #GPT3 #SearchEngine #SEO @searchliaison",22.63
67,['1599341669987778560'],1599341669987778560,"Today, I used #ChatGPT to fix a script on my website. I had been procrastinating for so long. And with a couple of prompts, I got what I needed. Amazing!",62.39
68,['1599341400600236033'],1599341400600236032,"I think it would be really helpful if #chatGPT had the ability to save the context of a conversation. This way, we could ask it questions and get answers based on what it has learned from previous chats.

@OpenAI",82.21000000000001
69,['1599341293930323969'],1599341293930323968,"Highly recommend giving it a try if you want to boost your productivity and accuracy, just be careful not to get stuck in a loop like I did! #chatGPT #AI #productivity 2/2",91.19
70,['1599340843332083712'],1599340843332083712,@drdr_zz Exactly my thoughts too. Prepare for a wave of #ChatGPT Solidity projects,0.0
71,['1599340780103290880'],1599340780103290880,"@dileeplearning I just asked #ChatGPT, but have no idea if the answer is correct, because I don't know Malayam:

Me: “What day is it today, answer in Malayalam”

ChatGPT3: ഇന്ന് ഞായറാഴ്‌ച (innu njaayaraazhcha)",-42.15
72,['1599340394361532417'],1599340394361532416,@mineeform Just like how the wheel was supposed to be a great source of transportation for all mankind. #sarcasm #facepalm #chatGPT,69.08
73,['1599339926407217152'],1599339926407217152,@elonmusk  Soon you wont need programmers for twitter just hire bunch of business analysts and ask them to use #ChatGPT for coding 🤣,49.39
74,['1599339070848630785'],1599339070848630784,"Dang this person tells the #OpenAI #ChatGPT bot to pretend to be a computer terminal, then writes and executes scripts entirely in the chatbot's imagination. Then they go on the chatbot's imaginary internet and start asking questions to an… https://t.co/vaECqfL1jN",-10.27
75,['1599338828468170752'],1599338828468170752,"Signed up for OpenAI to have a go with #ChatGPT. It's ability to compose new things is superficially good but flakey on details (akin to other large language models), but I'm impressed with its ability to track context (""What's the world's deepest ocean""...""How deep is it?"").",86.58
76,['1599338812022276096'],1599338812022276096,"All those pics with #ChatGPT answering questions are freaking me out.
I start to get really scared of people willingly feeding an AI that even answered ""I'm human"".

Combined it with the advanced robots of Boston Dynamics, we'll end up in a ugly bad situation...",-86.55000000000001
77,['1599338777796673538'],1599338777796673536,"I don't think I'll ever actually *write* software again. With chatGPT, I just give it the next item on my to-do list and it spits out the code for me, better than I would have written it. Then I just integrate it into my app with copy/paste. #ChatGPT",44.04
78,['1599338743776784389'],1599338743776784384,"Pretty sure I've published enough words on the internet that #ChatGPT has ingested and is using at least some of my work in formulating answers, but rewording it enough that it's untraceable.

So............not that unusual for this space 😅",71.84
79,['1599338688202571777'],1599338688202571776,"whereas the meta PR people went all ""this is going to change your whole scientific life"". Maybe a lot more of curation (whatever method they used) to avoid embarrassement. Yet #galactica is open (models available, scientific paper) while #chatGPT is a total from total blackbox",-29.599999999999998
80,['1599338686310535168'],1599338686310535168,"technical achievement and wow factor aside, the difference in how #chatGPT has been received and #galactica is really a PR case study. The openai guys just released their stuff with a tweet ""ok, here it is. Enjoy and play."" they didn't promise anything ...",81.45
81,['1599338443015741440'],1599338443015741440,"Let’s ask #chatGPT! Its@kind of like a child, right? 

(no) but here goes anyway… https://t.co/Gs5A8JpQKO",25.979999999999997
82,['1599338182960590848'],1599338182960590848,Democratizing legal research and expertise with #ChatGPT AI &amp; Online Legal Information by Nóra Al Haider https://t.co/9OyxaQ9Dg1,25.0
83,['1599337284548993025'],1599337284548993024,"#ChatGPT makes me think we have crossed some boundary and sth new is emerging. Tried ""Write me a Schelling segregation model in Julia using Agents.jl with visual output""",0.0
84,['1599337283957555201'],1599337283957555200,@jordanbpeterson #ChatGPT be glitchin',0.0
85,['1599337243256029184'],1599337243256029184,ChatGPT = Permutation City meets Hutter Prize. #ChatGPT,51.06
86,['1599337158879240192'],1599337158879240192,"Just finished Agency by @GreatDismal. Wonderful book, felt surreal reading it while following #ChatGPT and its implications unfold.",57.19
87,['1599336930298433537'],1599336930298433536,"Chat GPT and DALL•E are so so impressive. Open AI paints a beautiful picture of how tech may look like in the coming future! 
Spent a good amount of my Sunday in pure fascination

#ChatGPT #technology",95.44
88,['1599336388608290817'],1599336388608290816,#ChatGPT rap about #remote #distributed work 😉 https://t.co/jmwwgUeP77,0.0
89,['1599336200153636870'],1599336200153636864,The End. Made in #ChatGPT by @OpenAI,0.0
90,['1599336076589821952'],1599336076589821952,"Wow just revised an entire 2 page college essay with ChatGPT in less than a minute. The revised version is so much better.

#ChatGPT",78.93
91,['1599336057203347456'],1599336057203347456,"#ChatGPT is amazing. However it does produce vague answers to some research questions, which leaves me to doubt or not doubt my PhD research questions.",46.06
92,['1599335919802163201'],1599335919802163200,"From my son's channel. 

Create a Solidity Smart Contract Token in Less than 10 Seconds Using AI https://t.co/yUNd3cMCvi via @YouTube 

#AI #ChatGPT #solidity #cryptocurrency #smartcontracts",58.589999999999996
93,['1599335111149117441'],1599335111149117440,#Twitter has gone berserk with #ChatGPT,0.0
94,['1599334926016315392'],1599334926016315392,"What's intersting about #ChatGPT, is how fast you come to trust the information it gives you, even if you know it's generated by an algorithm, not a human.",51.06
95,['1599334887752097792'],1599334887752097792,#ChatGPT has made my Twitter feed very boring.,-38.04
96,['1599334708974071809'],1599334708974071808,"I read this poem and I could put my name on it, the shoes fit on me. 😔 #ChatGPT https://t.co/PZRWGMGarW",42.15
97,['1599334487300927488'],1599334487300927488,"Playing a bit with the #ChatGPT hack that turns it into a VM. I suspect that it is actually running a real VM under the hoods. Try compile a C program and generate assembly output for many different options, then see the .s . #ChatGPT seems very hardwired to me.",-10.27
98,['1599333880279932928'],1599333880279932928,The Galactic Society by #ChatGPT,0.0
0,['1599333777896968193'],1599333777896968192,Developers became assemblers overnight. #ChatGPT,0.0
1,['1599333667397980160'],1599333667397980160,"If only #ChatGPT could 'remember' previous conversations/dialogues...
@sama
@OpenAI",0.0
2,['1599333647697354752'],1599333647697354752,"Ok...how many of use are working on a #ChatGPT based app now? 😂

Raise your hands 👋",72.69
3,['1599333430453571584'],1599333430453571584,"ApeSchool_: RT @ProfKeeting: I asked #ChatGPT to give me 5 tips on how to create community engagement.
AI answered to me like this:
1⃣ Encourage open and honest communication within the community.
2⃣Foster a sense of inclusivity and belonging among members.",92.17
4,['1599333429379829762'],1599333429379829760,"ApeSchool_: RT @ProfKeeting: Just playing with #ChatGPT - it's unbelievable!! 
I am sure AI will change the world forever.
I am just not sure if it's good or not good.",61.44
5,['1599332380938207233'],1599332380938207232,Bullshitocalypse. #ChatGPT,0.0
6,['1599332379931181057'],1599332379931181056,#chatgpt is soo scary man. Like it’s fantastic but in a scary way.,-51.870000000000005
7,['1599332333311561734'],1599332333311561728,Did everyone already realise that we’re actually improving ChatGPT every time we ask it a question? Real world human input !!! #ChatGPT,56.84
8,['1599332193024634880'],1599332193024634880,"Feeling ambiguously about developments like #ChatGPT. Yes, many great use cases, e.g. for information retrieval in tech support. But also detesting the abundance of junkfood-like AI-written content marketing posts which we'll inevitably get.",73.91
9,['1599332106768744451'],1599332106768744448,"My signal may be your noise, your signal may be my noise. In the age of #ChatGPT it’s also very difficult to differentiate signal from noise regardless from which side you stand. https://t.co/DJX81YEUq2",-42.01
